Time (s),Voltage(CH1) (V),Voltage(CH2) (V)
3.64212e-05,-5.08,-1.016
3.6421600000000004e-05,-5.08,-1.016
3.6422000000000005e-05,-5.08,-1.016
3.64224e-05,-5.08,-1.016
3.64228e-05,-5.08,-1.016
3.64232e-05,-5.08,-1.016
3.64236e-05,-5.08,-1.016
3.6424e-05,-5.08,-1.016
3.64244e-05,-5.08,-1.016
3.6424800000000004e-05,-5.08,-1.016
3.64252e-05,-5.08,-1.016
3.64256e-05,-5.08,-1.016
3.6426e-05,-5.08,-1.016
3.64264e-05,-5.08,-1.016
3.64268e-05,-5.08,-1.016
3.64272e-05,-5.08,-1.016
3.6427600000000003e-05,-5.08,-1.016
3.6428000000000004e-05,-5.08,-1.016
3.64284e-05,-5.08,-1.016
3.64288e-05,-5.08,-1.016
3.64292e-05,-5.08,-1.016
3.64296e-05,-5.08,-1.016
3.643e-05,-5.08,-1.016
3.64304e-05,-5.08,-1.016
3.6430800000000004e-05,-5.08,-1.016
3.6431200000000005e-05,-5.08,-1.016
3.64316e-05,-5.08,-1.016
3.6432e-05,-5.08,-1.016
3.64324e-05,-5.08,-1.016
3.64328e-05,-5.08,-1.016
3.64332e-05,-5.08,-1.016
3.64336e-05,-5.08,-1.016
3.6434000000000004e-05,-5.08,-1.016
3.64344e-05,-5.08,-1.016
3.64348e-05,-5.08,-1.016
3.64352e-05,-5.08,-1.016
3.64356e-05,-5.08,-1.016
3.6436e-05,-5.08,-1.016
3.64364e-05,-5.08,-1.016
3.64368e-05,-5.08,-1.016
3.6437200000000004e-05,-5.08,-1.016
3.64376e-05,-5.08,-1.016
3.6438e-05,-5.08,-1.016
3.64384e-05,-5.08,-1.016
3.64388e-05,-5.08,-1.016
3.64392e-05,-5.08,-1.016
3.64396e-05,-5.08,-1.016
3.6440000000000003e-05,-5.08,-1.016
3.6440400000000004e-05,-5.08,-1.016
3.64408e-05,-5.08,-1.016
3.64412e-05,-5.08,-1.016
3.64416e-05,-5.08,-1.016
3.6442e-05,-5.08,-1.016
3.64424e-05,-5.08,-1.016
3.64428e-05,-5.08,-1.016
3.6443200000000004e-05,-5.08,-1.016
3.6443600000000005e-05,-5.08,-1.016
3.6444e-05,-5.08,-1.016
3.64444e-05,-5.08,-1.016
3.64448e-05,-5.08,-1.016
3.64452e-05,-5.08,-1.016
3.64456e-05,-5.08,-1.016
3.6446e-05,-5.08,-1.016
3.6446400000000004e-05,-5.08,-1.016
3.64468e-05,-5.08,-1.016
3.64472e-05,-5.08,-1.016
3.64476e-05,-5.08,-1.016
3.6448e-05,-5.08,-1.016
3.64484e-05,-5.08,-1.016
3.64488e-05,-5.08,-1.016
3.64492e-05,-5.08,-1.016
3.6449600000000004e-05,-5.08,-1.016
3.645e-05,-5.08,-1.016
3.64504e-05,-5.08,-1.016
3.64508e-05,-5.08,-1.016
3.64512e-05,-5.08,-1.016
3.64516e-05,-5.08,-1.016
3.6452e-05,-5.08,-1.016
3.6452400000000004e-05,-5.08,-1.016
3.6452800000000004e-05,-5.08,-1.016
3.64532e-05,-5.08,-1.016
3.64536e-05,-5.08,-1.016
3.6454e-05,-5.08,-1.016
3.64544e-05,-5.08,-1.016
3.64548e-05,-5.08,-1.016
3.64552e-05,-5.08,-1.016
3.6455600000000004e-05,-5.08,-1.016
3.6456000000000005e-05,-5.08,-1.016
3.64564e-05,-5.08,-1.016
3.64568e-05,-5.08,-1.016
3.64572e-05,-5.08,-1.016
3.64576e-05,-5.08,-1.016
3.6458e-05,-5.08,-1.016
3.64584e-05,-5.08,-1.016
3.6458800000000004e-05,-5.08,-1.016
3.64592e-05,-5.08,-1.016
3.64596e-05,-5.08,-1.016
3.646e-05,-5.08,-1.016
3.64604e-05,-5.08,-1.016
3.64608e-05,-5.08,-1.016
3.64612e-05,-5.08,-1.016
3.6461600000000003e-05,-5.08,-1.016
3.6462000000000004e-05,-5.08,-1.016
3.64624e-05,-5.08,-1.016
3.64628e-05,-5.08,-1.016
3.64632e-05,-5.08,-1.016
3.64636e-05,-5.08,-1.016
3.6464e-05,-5.08,-1.016
3.64644e-05,-5.08,-1.016
3.6464800000000004e-05,-5.08,-1.016
3.6465200000000005e-05,-5.08,-1.016
3.64656e-05,-5.08,-1.016
3.6466e-05,-5.08,-1.016
3.64664e-05,-5.08,-1.016
3.64668e-05,-5.08,-1.016
3.64672e-05,-5.08,-1.016
3.64676e-05,-5.08,-1.016
3.6468000000000004e-05,-5.08,-1.016
3.64684e-05,-5.08,-1.016
3.64688e-05,-5.08,-1.016
3.64692e-05,-5.08,-1.016
3.64696e-05,-5.08,-1.016
3.647e-05,-5.08,-1.016
3.64704e-05,-5.08,-1.016
3.64708e-05,-5.08,-1.016
3.6471200000000004e-05,-5.08,-1.016
3.64716e-05,-5.08,-1.016
3.6472e-05,-5.08,-1.016
3.64724e-05,-5.08,-1.016
3.64728e-05,-5.08,-1.016
3.64732e-05,-5.08,-1.016
3.64736e-05,-5.08,-1.016
3.6474000000000003e-05,-5.08,-1.016
3.6474400000000004e-05,-5.08,-1.016
3.64748e-05,-5.08,-1.016
3.64752e-05,-5.08,-1.016
3.64756e-05,-5.08,-1.016
3.6476e-05,-5.08,-1.016
3.64764e-05,-5.08,-1.016
3.64768e-05,-5.08,-1.016
3.6477200000000004e-05,-5.08,-1.016
3.6477600000000005e-05,-5.08,-1.016
3.6478e-05,-5.08,-1.016
3.64784e-05,-5.08,-1.016
3.64788e-05,-5.08,-1.016
3.64792e-05,-5.08,-1.016
3.64796e-05,-5.08,-1.016
3.648e-05,-5.08,-1.016
3.6480400000000004e-05,-5.08,-1.016
3.64808e-05,-5.08,-1.016
3.64812e-05,-5.08,-1.016
3.64816e-05,-5.08,-1.016
3.6482e-05,-5.08,-1.016
3.64824e-05,-5.08,-1.016
3.64828e-05,-5.08,-1.016
3.64832e-05,-5.08,-1.016
3.6483600000000004e-05,-5.08,-1.016
3.6484e-05,-5.08,-1.016
3.64844e-05,-5.08,-1.016
3.64848e-05,-5.08,-1.016
3.64852e-05,-5.08,-1.016
3.64856e-05,-5.08,-1.016
3.6486e-05,-5.08,-1.016
3.6486400000000004e-05,-5.08,-1.016
3.6486800000000004e-05,-5.08,-1.016
3.64872e-05,-5.08,-1.016
3.64876e-05,-5.08,-1.016
3.6488e-05,-5.08,-1.016
3.64884e-05,-5.08,-1.016
3.64888e-05,-5.08,-1.016
3.64892e-05,-5.08,-1.016
3.6489600000000004e-05,-5.08,-1.016
3.6490000000000005e-05,-5.08,-1.016
3.64904e-05,-5.08,-1.016
3.64908e-05,-5.08,-1.016
3.64912e-05,-5.08,-1.016
3.64916e-05,-5.08,-1.016
3.6492e-05,-5.08,-1.016
3.64924e-05,-5.08,-1.016
3.6492800000000004e-05,-5.08,-1.016
3.64932e-05,-5.08,-1.016
3.64936e-05,-5.08,-1.016
3.6494e-05,-5.08,-1.016
3.64944e-05,-5.08,-1.016
3.64948e-05,-5.08,-1.016
3.64952e-05,-5.08,-1.016
3.6495600000000003e-05,-5.08,-1.016
3.6496000000000004e-05,-5.08,-1.016
3.64964e-05,-5.08,-1.016
3.64968e-05,-5.08,-1.016
3.64972e-05,-5.08,-1.016
3.64976e-05,-5.08,-1.016
3.6498e-05,-5.08,-1.016
3.64984e-05,-5.08,-1.016
3.6498800000000004e-05,-5.08,-1.016
3.6499200000000005e-05,-5.08,-1.016
3.64996e-05,-5.08,-1.016
3.65e-05,-5.08,-1.016
3.65004e-05,-5.08,-1.016
3.65008e-05,-5.08,-1.016
3.65012e-05,-5.08,-1.016
3.65016e-05,-5.08,-1.016
3.6502000000000004e-05,-5.08,-1.016
3.65024e-05,-5.08,-1.016
3.65028e-05,-5.08,-1.016
3.65032e-05,-5.08,-1.016
3.65036e-05,-5.08,-1.016
3.6504e-05,-5.08,-1.016
3.65044e-05,-5.08,-1.016
3.65048e-05,-5.08,-1.016
3.6505200000000004e-05,-5.08,-1.016
3.65056e-05,-5.08,-1.016
3.6506e-05,-5.08,-1.016
3.65064e-05,-5.08,-1.016
3.65068e-05,-5.08,-1.016
3.65072e-05,-5.08,-1.016
3.65076e-05,-5.08,-1.016
3.6508000000000004e-05,-5.08,-1.016
3.6508400000000004e-05,-5.08,-1.016
3.65088e-05,-5.08,-1.016
3.65092e-05,-5.08,-1.016
3.65096e-05,-5.08,-1.016
3.651e-05,-5.08,-1.016
3.65104e-05,-5.08,-1.016
3.65108e-05,-5.08,-1.016
3.6511200000000004e-05,-5.08,-1.016
3.6511600000000005e-05,-5.08,-1.016
3.6512e-05,-5.08,-1.016
3.65124e-05,-5.08,-1.016
3.65128e-05,-5.08,-1.016
3.65132e-05,-5.08,-1.016
3.65136e-05,-5.08,-1.016
3.6514e-05,-5.08,-1.016
3.6514400000000004e-05,-5.08,-1.016
3.65148e-05,-5.08,-1.016
3.65152e-05,-5.08,-1.016
3.65156e-05,-5.08,-1.016
3.6516e-05,-5.08,-1.016
3.65164e-05,-5.08,-1.016
3.65168e-05,-5.08,-1.016
3.65172e-05,-5.08,-1.016
3.6517600000000004e-05,-5.08,-1.016
3.6518e-05,-5.08,-1.016
3.65184e-05,-5.08,-1.016
3.65188e-05,-5.08,-1.016
3.65192e-05,-5.08,-1.016
3.65196e-05,-5.08,-1.016
3.652e-05,-5.08,-1.016
3.6520400000000004e-05,-5.08,-1.016
3.6520800000000004e-05,-5.08,-1.016
3.65212e-05,-5.08,-1.016
3.65216e-05,-5.08,-1.016
3.6522e-05,-5.08,-1.016
3.65224e-05,-5.08,-1.016
3.65228e-05,-5.08,-1.016
3.65232e-05,-5.08,-1.016
3.6523600000000004e-05,-5.08,-1.016
3.6524000000000005e-05,-5.08,-1.016
3.65244e-05,-5.08,-1.016
3.65248e-05,-5.08,-1.016
3.65252e-05,-5.08,-1.016
3.65256e-05,-5.08,-1.016
3.6526e-05,-5.08,-1.016
3.65264e-05,-5.08,-1.016
3.6526800000000004e-05,-5.08,-1.016
3.65272e-05,-5.08,-1.016
3.65276e-05,-5.08,-1.016
3.6528e-05,-5.08,-1.016
3.65284e-05,-5.08,-1.016
3.65288e-05,-5.08,-1.016
3.65292e-05,-5.08,-1.016
3.6529600000000003e-05,-5.08,-1.016
3.6530000000000004e-05,-5.08,-1.016
3.65304e-05,-5.08,-1.016
3.65308e-05,-5.08,-1.016
3.65312e-05,-5.08,-1.016
3.65316e-05,-5.08,-1.016
3.6532e-05,-5.08,-1.016
3.65324e-05,-5.08,-1.016
3.6532800000000004e-05,-5.08,-1.016
3.6533200000000005e-05,-5.08,-1.016
3.65336e-05,-5.08,-1.016
3.6534e-05,-5.08,-1.016
3.65344e-05,-5.08,-1.016
3.65348e-05,-5.08,-1.016
3.65352e-05,-5.08,-1.016
3.65356e-05,-5.08,-1.016
3.6536000000000004e-05,-5.08,-1.016
3.65364e-05,-5.08,-1.016
3.65368e-05,-5.08,-1.016
3.65372e-05,-5.08,-1.016
3.65376e-05,-5.08,-1.016
3.6538e-05,-5.08,-1.016
3.65384e-05,-5.08,-1.016
3.65388e-05,-5.08,-1.016
3.6539200000000004e-05,-5.08,-1.016
3.65396e-05,-5.08,-1.016
3.654e-05,-5.08,-1.016
3.65404e-05,-5.08,-1.016
3.65408e-05,-5.08,-1.016
3.65412e-05,-5.08,-1.016
3.65416e-05,-5.08,-1.016
3.6542000000000004e-05,-5.08,-1.016
3.6542400000000004e-05,-5.08,-1.016
3.65428e-05,-5.08,-1.016
3.65432e-05,-5.08,-1.016
3.65436e-05,-5.08,-1.016
3.6544e-05,-5.08,-1.016
3.65444e-05,-5.08,-1.016
3.65448e-05,-5.08,-1.016
3.6545200000000004e-05,-5.08,-1.016
3.6545600000000005e-05,-5.08,-1.016
3.6546e-05,-5.08,-1.016
3.65464e-05,-5.08,-1.016
3.65468e-05,-5.08,-1.016
3.65472e-05,-5.08,-1.016
3.65476e-05,-5.08,-1.016
3.6548e-05,-5.08,-1.016
3.6548400000000004e-05,-5.08,-1.016
3.65488e-05,-5.08,-1.016
3.65492e-05,-5.08,-1.016
3.65496e-05,-5.08,-1.016
3.655e-05,-5.08,-1.016
3.65504e-05,-5.08,-1.016
3.65508e-05,-5.08,-1.016
3.65512e-05,-5.08,-1.016
3.6551600000000004e-05,-5.08,-1.016
3.6552e-05,-5.08,-1.016
3.65524e-05,-5.08,-1.016
3.65528e-05,-5.08,-1.016
3.65532e-05,-5.08,-1.016
3.65536e-05,-5.08,-1.016
3.6554e-05,-5.08,-1.016
3.6554400000000004e-05,-5.08,-1.016
3.6554800000000004e-05,-5.08,-1.016
3.65552e-05,-5.08,-1.016
3.65556e-05,-5.08,-1.016
3.6556e-05,-5.08,-1.016
3.65564e-05,-5.08,-1.016
3.65568e-05,-5.08,-1.016
3.65572e-05,-5.08,-1.016
3.6557600000000004e-05,-5.08,-1.016
3.6558000000000005e-05,-5.08,-1.016
3.65584e-05,-5.08,-1.016
3.65588e-05,-5.08,-1.016
3.65592e-05,-5.08,-1.016
3.65596e-05,-5.08,-1.016
3.656e-05,-5.08,-1.016
3.65604e-05,-5.08,-1.016
3.6560800000000004e-05,-5.08,-1.016
3.65612e-05,-5.08,-1.016
3.65616e-05,-5.08,-1.016
3.6562e-05,-5.08,-1.016
3.65624e-05,-5.08,-1.016
3.65628e-05,-5.08,-1.016
3.65632e-05,-5.08,-1.016
3.6563600000000003e-05,-5.08,-1.016
3.6564000000000004e-05,-5.08,-1.016
3.65644e-05,-5.08,-1.016
3.65648e-05,-5.08,-1.016
3.65652e-05,-5.08,-1.016
3.65656e-05,-5.08,-1.016
3.6566e-05,-5.08,-1.016
3.65664e-05,-5.08,-1.016
3.6566800000000004e-05,-5.08,-1.016
3.6567200000000005e-05,-5.08,-1.016
3.65676e-05,-5.08,-1.016
3.6568e-05,-5.08,-1.016
3.65684e-05,-5.08,-1.016
3.65688e-05,-5.08,-1.016
3.65692e-05,-5.08,-1.016
3.65696e-05,-5.08,-1.016
3.6570000000000004e-05,-5.08,-1.016
3.65704e-05,-5.08,-1.016
3.65708e-05,-5.08,-1.016
3.65712e-05,-5.08,-1.016
3.65716e-05,-5.08,-1.016
3.6572e-05,-5.08,-1.016
3.65724e-05,-5.08,-1.016
3.65728e-05,-5.08,-1.016
3.6573200000000004e-05,-5.08,-1.016
3.65736e-05,-5.08,-1.016
3.6574e-05,-5.08,-1.016
3.65744e-05,-5.08,-1.016
3.65748e-05,-5.08,-1.016
3.65752e-05,-5.08,-1.016
3.65756e-05,-5.08,-1.016
3.6576000000000004e-05,-5.08,-1.016
3.6576400000000004e-05,-5.08,-1.016
3.65768e-05,-5.08,-1.016
3.65772e-05,-5.08,-1.016
3.65776e-05,-5.08,-1.016
3.6578e-05,-5.08,-1.016
3.65784e-05,-5.08,-1.016
3.65788e-05,-5.08,-1.016
3.6579200000000004e-05,-5.08,-1.016
3.6579600000000005e-05,-5.08,-1.016
3.658e-05,-5.08,-1.016
3.65804e-05,-5.08,-1.016
3.65808e-05,-5.08,-1.016
3.65812e-05,-5.08,-1.016
3.65816e-05,-5.08,-1.016
3.6582e-05,-5.08,-1.016
3.6582400000000004e-05,-5.08,-1.016
3.65828e-05,-5.08,-1.016
3.65832e-05,-5.08,-1.016
3.65836e-05,-5.08,-1.016
3.6584e-05,-5.08,-1.016
3.65844e-05,-5.08,-1.016
3.65848e-05,-5.08,-1.016
3.65852e-05,-5.08,-1.016
3.6585600000000004e-05,-5.08,-1.016
3.6586e-05,-5.08,-1.016
3.65864e-05,-5.08,-1.016
3.65868e-05,-5.08,-1.016
3.65872e-05,-5.08,-1.016
3.65876e-05,-5.08,-1.016
3.6588e-05,-5.08,-1.016
3.6588400000000004e-05,-5.08,-1.016
3.6588800000000004e-05,-5.08,-1.016
3.65892e-05,-5.08,-1.016
3.65896e-05,-5.08,-1.016
3.659e-05,-5.08,-1.016
3.65904e-05,-5.08,-1.016
3.65908e-05,-5.08,-1.016
3.65912e-05,-5.08,-1.016
3.6591600000000004e-05,-5.08,-1.016
3.6592e-05,-5.08,-1.016
3.65924e-05,-5.08,-1.016
3.65928e-05,-5.08,-1.016
3.65932e-05,-5.08,-1.016
3.65936e-05,-5.08,-1.016
3.6594e-05,-5.08,-1.016
3.65944e-05,-5.08,-1.016
3.6594800000000004e-05,-5.08,-1.016
3.65952e-05,-5.08,-1.016
3.65956e-05,-5.08,-1.016
3.6596e-05,-5.08,-1.016
3.65964e-05,-5.08,-1.016
3.65968e-05,-5.08,-1.016
3.65972e-05,-5.08,-1.016
3.6597600000000003e-05,-5.08,-1.016
3.6598000000000004e-05,-5.08,-1.016
3.65984e-05,-5.08,-1.016
3.65988e-05,-5.08,-1.016
3.65992e-05,-5.08,-1.016
3.65996e-05,-5.08,-1.016
3.66e-05,-5.08,-1.016
3.66004e-05,-5.08,-1.016
3.6600800000000004e-05,-5.08,-1.016
3.6601200000000005e-05,-5.08,-1.016
3.66016e-05,-5.08,-1.016
3.6602e-05,-5.08,-1.016
3.66024e-05,-5.08,-1.016
3.66028e-05,-5.08,-1.016
3.66032e-05,-5.08,-1.016
3.66036e-05,-5.08,-1.016
3.6604000000000004e-05,-5.08,-1.016
3.66044e-05,-5.08,-1.016
3.66048e-05,-5.08,-1.016
3.66052e-05,-5.08,-1.016
3.66056e-05,-5.08,-1.016
3.6606e-05,-5.08,-1.016
3.66064e-05,-5.08,-1.016
3.66068e-05,-5.08,-1.016
3.6607200000000004e-05,-5.08,-1.016
3.66076e-05,-5.08,-1.016
3.6608e-05,-5.08,-1.016
3.66084e-05,-5.08,-1.016
3.66088e-05,-5.08,-1.016
3.66092e-05,-5.08,-1.016
3.66096e-05,-5.08,-1.016
3.6610000000000004e-05,-5.08,-1.016
3.6610400000000004e-05,-5.08,-1.016
3.66108e-05,-5.08,-1.016
3.66112e-05,-5.08,-1.016
3.66116e-05,-5.08,-1.016
3.6612e-05,-5.08,-1.016
3.66124e-05,-5.08,-1.016
3.66128e-05,-5.08,-1.016
3.6613200000000004e-05,-5.08,-1.016
3.6613600000000005e-05,-5.08,-1.016
3.6614e-05,-5.08,-1.016
3.66144e-05,-5.08,-1.016
3.66148e-05,-5.08,-1.016
3.66152e-05,-5.08,-1.016
3.66156e-05,-5.08,-1.016
3.6616e-05,-5.08,-1.016
3.6616400000000004e-05,-5.08,-1.016
3.66168e-05,-5.08,-1.016
3.66172e-05,-5.08,-1.016
3.66176e-05,-5.08,-1.016
3.6618e-05,-5.08,-1.016
3.66184e-05,-5.08,-1.016
3.66188e-05,-5.08,-1.016
3.66192e-05,-5.08,-1.016
3.6619600000000004e-05,-5.08,-1.016
3.662e-05,-5.08,-1.016
3.66204e-05,-5.08,-1.016
3.66208e-05,-5.08,-1.016
3.66212e-05,-5.08,-1.016
3.66216e-05,-5.08,-1.016
3.6622e-05,-5.08,-1.016
3.6622400000000004e-05,-5.08,-1.016
3.6622800000000005e-05,-5.08,-1.016
3.66232e-05,-5.08,-1.016
3.66236e-05,-5.08,-1.016
3.6624e-05,-5.08,-1.016
3.66244e-05,-5.08,-1.016
3.66248e-05,-5.08,-1.016
3.66252e-05,-5.08,-1.016
3.6625600000000004e-05,-5.08,-1.016
3.6626e-05,-5.08,-1.016
3.66264e-05,-5.08,-1.016
3.66268e-05,-5.08,-1.016
3.66272e-05,-5.08,-1.016
3.66276e-05,-5.08,-1.016
3.6628e-05,-5.08,-1.016
3.66284e-05,-5.08,-1.016
3.6628800000000004e-05,-5.08,-1.016
3.66292e-05,-5.08,-1.016
3.66296e-05,-5.08,-1.016
3.663e-05,-5.08,-1.016
3.66304e-05,-5.08,-1.016
3.66308e-05,-5.08,-1.016
3.66312e-05,-5.08,-1.016
3.6631600000000003e-05,-5.08,-1.016
3.6632000000000004e-05,-5.08,-1.016
3.66324e-05,-5.08,-1.016
3.66328e-05,-5.08,-1.016
3.66332e-05,-5.08,-1.016
3.66336e-05,-5.08,-1.016
3.6634e-05,-5.08,-1.016
3.66344e-05,-5.08,-1.016
3.6634800000000004e-05,-5.08,-1.016
3.6635200000000005e-05,-5.08,-1.016
3.66356e-05,-5.08,-1.016
3.6636e-05,-5.08,-1.016
3.66364e-05,-5.08,-1.016
3.66368e-05,-5.08,-1.016
3.66372e-05,-5.08,-1.016
3.66376e-05,-5.08,-1.016
3.6638000000000004e-05,-5.08,-1.016
3.66384e-05,-5.08,-1.016
3.66388e-05,-5.08,-1.016
3.66392e-05,-5.08,-1.016
3.66396e-05,-5.08,-1.016
3.664e-05,-5.08,-1.016
3.66404e-05,-5.08,-1.016
3.66408e-05,-5.08,-1.016
3.6641200000000004e-05,-5.08,-1.016
3.66416e-05,-5.08,-1.016
3.6642e-05,-5.08,-1.016
3.66424e-05,-5.08,-1.016
3.66428e-05,-5.08,-1.016
3.66432e-05,-5.08,-1.016
3.66436e-05,-5.08,-1.016
3.6644000000000004e-05,-5.08,-1.016
3.6644400000000004e-05,-5.08,-1.016
3.66448e-05,-5.08,-1.016
3.66452e-05,-5.08,-1.016
3.66456e-05,-5.08,-1.016
3.6646e-05,-5.08,-1.016
3.66464e-05,-5.08,-1.016
3.66468e-05,-5.08,-1.016
3.6647200000000004e-05,-5.08,-1.016
3.6647600000000005e-05,-5.08,-1.016
3.6648e-05,-5.08,-1.016
3.66484e-05,-5.08,-1.016
3.66488e-05,-5.08,-1.016
3.66492e-05,-5.08,-1.016
3.66496e-05,-5.08,-1.016
3.665e-05,-5.08,-1.016
3.6650400000000004e-05,-5.08,-1.016
3.66508e-05,-5.08,-1.016
3.66512e-05,-5.08,-1.016
3.66516e-05,-5.08,-1.016
3.6652e-05,-5.08,-1.016
3.66524e-05,-5.08,-1.016
3.66528e-05,-5.08,-1.016
3.6653200000000003e-05,-5.08,-1.016
3.6653600000000004e-05,-5.08,-1.016
3.6654e-05,-5.08,-1.016
3.66544e-05,-5.08,-1.016
3.66548e-05,-5.08,-1.016
3.66552e-05,-5.08,-1.016
3.66556e-05,-5.08,-1.016
3.6656e-05,-5.08,-1.016
3.6656400000000004e-05,-5.08,-1.016
3.6656800000000005e-05,-5.08,-1.016
3.66572e-05,-5.08,-1.016
3.66576e-05,-5.08,-1.016
3.6658e-05,-5.08,-1.016
3.66584e-05,-5.08,-1.016
3.66588e-05,-5.08,-1.016
3.66592e-05,-5.08,-1.016
3.6659600000000004e-05,-5.08,-1.016
3.666e-05,-5.08,-1.016
3.66604e-05,-5.08,-1.016
3.66608e-05,-5.08,-1.016
3.66612e-05,-5.08,-1.016
3.66616e-05,-5.08,-1.016
3.6662e-05,-5.08,-1.016
3.66624e-05,-5.08,-1.016
3.6662800000000004e-05,-5.08,-1.016
3.66632e-05,-5.08,-1.016
3.66636e-05,-5.08,-1.016
3.6664e-05,-5.08,-1.016
3.66644e-05,-5.08,-1.016
3.66648e-05,-5.08,-1.016
3.66652e-05,-5.08,-1.016
3.6665600000000003e-05,-5.08,-1.016
3.6666000000000004e-05,-5.08,-1.016
3.66664e-05,-5.08,-1.016
3.66668e-05,-5.08,-1.016
3.66672e-05,-5.08,-1.016
3.66676e-05,-5.08,-1.016
3.6668e-05,-5.08,-1.016
3.66684e-05,-5.08,-1.016
3.6668800000000004e-05,-5.08,-1.016
3.6669200000000005e-05,-5.08,-1.016
3.66696e-05,-5.08,-1.016
3.667e-05,-5.08,-1.016
3.66704e-05,-5.08,-1.016
3.66708e-05,-5.08,-1.016
3.66712e-05,-5.08,-1.016
3.66716e-05,-5.08,-1.016
3.6672000000000004e-05,-5.08,-1.016
3.66724e-05,-5.08,-1.016
3.66728e-05,-5.08,-1.016
3.66732e-05,-5.08,-1.016
3.66736e-05,-5.08,-1.016
3.6674e-05,-5.08,-1.016
3.66744e-05,-5.08,-1.016
3.66748e-05,-5.08,-1.016
3.6675200000000004e-05,-5.08,-1.016
3.66756e-05,-5.08,-1.016
3.6676e-05,-5.08,-1.016
3.66764e-05,-5.08,-1.016
3.66768e-05,-5.08,-1.016
3.66772e-05,-5.08,-1.016
3.66776e-05,-5.08,-1.016
3.6678000000000004e-05,-5.08,-1.016
3.6678400000000004e-05,-5.08,-1.016
3.66788e-05,-5.08,-1.016
3.66792e-05,-5.08,-1.016
3.66796e-05,-5.08,-1.016
3.668e-05,-5.08,-1.016
3.66804e-05,-5.08,-1.016
3.66808e-05,-5.08,-1.016
3.6681200000000004e-05,-5.08,-1.016
3.6681600000000005e-05,-5.08,-1.016
3.6682e-05,-5.08,-1.016
3.66824e-05,-5.08,-1.016
3.66828e-05,-5.08,-1.016
3.66832e-05,-5.08,-1.016
3.66836e-05,-5.08,-1.016
3.6684e-05,-5.08,-1.016
3.6684400000000004e-05,-5.08,-1.016
3.66848e-05,-5.08,-1.016
3.66852e-05,-5.08,-1.016
3.66856e-05,-5.08,-1.016
3.6686e-05,-5.08,-1.016
3.66864e-05,-5.08,-1.016
3.66868e-05,-5.08,-1.016
3.6687200000000003e-05,-5.08,-1.016
3.6687600000000004e-05,-5.08,-1.016
3.6688e-05,-5.08,-1.016
3.66884e-05,-5.08,-1.016
3.66888e-05,-5.08,-1.016
3.66892e-05,-5.08,-1.016
3.66896e-05,-5.08,-1.016
3.669e-05,-5.08,-1.016
3.6690400000000004e-05,-5.08,-1.016
3.6690800000000005e-05,-5.08,-1.016
3.66912e-05,-5.08,-1.016
3.66916e-05,-5.08,-1.016
3.6692e-05,-5.08,-1.016
3.66924e-05,-5.08,-1.016
3.66928e-05,-5.08,-1.016
3.66932e-05,-5.08,-1.016
3.6693600000000004e-05,-5.08,-1.016
3.6694e-05,-5.08,-1.016
3.66944e-05,-5.08,-1.016
3.66948e-05,-5.08,-1.016
3.66952e-05,-5.08,-1.016
3.66956e-05,-5.08,-1.016
3.6696e-05,-5.08,-1.016
3.66964e-05,-5.08,-1.016
3.6696800000000004e-05,-5.08,-1.016
3.66972e-05,-5.08,-1.016
3.66976e-05,-5.08,-1.016
3.6698e-05,-5.08,-1.016
3.66984e-05,-5.08,-1.016
3.66988e-05,-5.08,-1.016
3.66992e-05,-5.08,-1.016
3.6699600000000003e-05,-5.08,-1.016
3.6700000000000004e-05,-5.08,-1.016
3.67004e-05,-5.08,-1.016
3.67008e-05,-5.08,-1.016
3.67012e-05,-5.08,-1.016
3.67016e-05,-5.08,-1.016
3.6702e-05,-5.08,-1.016
3.67024e-05,-5.08,-1.016
3.6702800000000004e-05,-5.08,-1.016
3.6703200000000005e-05,-5.08,-1.016
3.67036e-05,-5.08,-1.016
3.6704e-05,-5.08,-1.016
3.67044e-05,-5.08,-1.016
3.67048e-05,-5.08,-1.016
3.67052e-05,-5.08,-1.016
3.67056e-05,-5.08,-1.016
3.6706000000000004e-05,-5.08,-1.016
3.67064e-05,-5.08,-1.016
3.67068e-05,-5.08,-1.016
3.67072e-05,-5.08,-1.016
3.67076e-05,-5.08,-1.016
3.6708e-05,-5.08,-1.016
3.67084e-05,-5.08,-1.016
3.67088e-05,-5.08,-1.016
3.6709200000000004e-05,-5.08,-1.016
3.67096e-05,-5.08,-1.016
3.671e-05,-5.08,-1.016
3.67104e-05,-5.08,-1.016
3.67108e-05,-5.08,-1.016
3.67112e-05,-5.08,-1.016
3.67116e-05,-5.08,-1.016
3.6712000000000004e-05,-5.08,-1.016
3.6712400000000004e-05,-5.08,-1.016
3.67128e-05,-5.08,-1.016
3.67132e-05,-5.08,-1.016
3.67136e-05,-5.08,-1.016
3.6714e-05,-5.08,-1.016
3.67144e-05,-5.08,-1.016
3.67148e-05,-5.08,-1.016
3.6715200000000004e-05,-5.08,-1.016
3.6715600000000005e-05,-5.08,-1.016
3.6716e-05,-5.08,-1.016
3.67164e-05,-5.08,-1.016
3.67168e-05,-5.08,-1.016
3.67172e-05,-5.08,-1.016
3.67176e-05,-5.08,-1.016
3.6718e-05,-5.08,-1.016
3.6718400000000004e-05,-5.08,-1.016
